,Release Date,Season,Episode,Episode Title,Name,Sentence,House,Sentences_Clean,Num_Words,Tokenized_Sentence,Tokenized_No_Stop,Stemmed_Sentence,Stemmed_Sentence_Non_Token,Sentiment,Sentiment_Compound_Score,Lannister_Word_Ranking,Lannister_Word_Score,Stark_Word_Score,Targaryen_Word_Score,Mormont_Word_Score
2139,5/29/2011,Season 1,Episode 7,You Win or You Die,cersei lannister,"And what of my wrath, Lord Stark? You should have taken the realm for yourself.",House Lannister, and what of my wrath lord stark you should have taken the realm for yourself,15,"['and', 'what', 'of', 'my', 'wrath', 'lord', 'stark', 'you', 'should', 'have', 'taken', 'the', 'realm', 'for', 'yourself']","['wrath', 'lord', 'stark', 'taken', 'realm']","['wrath', 'lord', 'stark', 'taken', 'realm']", wrath lord stark taken realm,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0017834394904458599,0.0016068559185859668,0.0,0.0003804692454026633
2141,5/29/2011,Season 1,Episode 7,You Win or You Die,cersei lannister,"Oh, but it was.",House Lannister, oh but it was,4,"['oh', 'but', 'it', 'was']",['oh'],['oh'], oh,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0009264620729588882,0.0,0.0,0.0
2194,5/29/2011,Season 1,Episode 7,You Win or You Die,jon snow,Why is he alone?,House Stark, why is he alone,4,"['why', 'is', 'he', 'alone']",['alone'],['alone'], alone,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.25}",-0.25,,0.0,0.0,0.0,0.0
2196,5/29/2011,Season 1,Episode 7,You Win or You Die,jon snow,There's no rider.,House Stark, there is no rider,4,"['there', 'is', 'no', 'rider']",['rider'],['rider'], rider,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0,0.0,0.0
2198,5/29/2011,Season 1,Episode 7,You Win or You Die,jon snow,That's my Uncle Benjen's horse.,House Stark, that is my uncle benjens horse,6,"['that', 'is', 'my', 'uncle', 'benjens', 'horse']","['uncle', 'benjens', 'horse']","['uncle', 'benjens', 'horse']", uncle benjens horse,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0,0.0,0.0
2202,5/29/2011,Season 1,Episode 7,You Win or You Die,cersei lannister,"Robert, my sweet...",House Lannister, robert my sweet,3,"['robert', 'my', 'sweet']","['robert', 'sweet']","['robert', 'sweet']", robert sweet,"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.4588}",0.4588,,0.0,0.0,0.0,0.0
2221,5/29/2011,Season 1,Episode 7,You Win or You Die,daenerys targaryen,"According to the prophecy, the stallions will ride to the ends of the world.",House Targaryen, according to the prophecy the stallions will ride to the ends of the world,14,"['according', 'to', 'the', 'prophecy', 'the', 'stallions', 'will', 'ride', 'to', 'the', 'ends', 'of', 'the', 'world']","['according', 'prophecy', 'stallions', 'ride', 'ends', 'world']","['according', 'prophecy', 'stallion', 'ride', 'end', 'world']", according prophecy stallion ride end world,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.00013510905230650454,0.0,0.000546448087431694,0.0005284295075036991
2223,5/29/2011,Season 1,Episode 7,You Win or You Die,daenerys targaryen,"The earth does not end at the sea, there are many dirts beyond the sea.",House Targaryen, the earth does not end at the sea there are many dirts beyond the sea,15,"['the', 'earth', 'does', 'not', 'end', 'at', 'the', 'sea', 'there', 'are', 'many', 'dirts', 'beyond', 'the', 'sea']","['earth', 'end', 'sea', 'many', 'dirts', 'beyond', 'sea']","['earth', 'end', 'sea', 'many', 'dirt', 'beyond', 'sea']", earth end sea many dirt beyond sea,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.34}",-0.34,,0.0001819836214740673,0.0,0.000234192037470726,0.00018117583114412537
2225,5/29/2011,Season 1,Episode 7,You Win or You Die,daenerys targaryen,"Lands, yes...",House Targaryen, lands yes,2,"['lands', 'yes']","['lands', 'yes']","['land', 'yes']", land yes,"{'neg': 0.0, 'neu': 0.27, 'pos': 0.73, 'compound': 0.4019}",0.4019,,0.0009843659525188187,0.0007141581860382074,0.001366120218579235,0.0006341154090044388
2227,5/29/2011,Season 1,Episode 7,You Win or You Die,daenerys targaryen,It's not a chair. It's a...,House Targaryen, it is not a chair it is a,8,"['it', 'is', 'not', 'a', 'chair', 'it', 'is', 'a']",['chair'],['chair'], chair,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0,0.0,0.0
2228,5/29/2011,Season 1,Episode 7,You Win or You Die,daenerys targaryen,"A chair for a King to sit upon, or a Queen.",House Targaryen, a chair for a king to sit upon or a queen,11,"['a', 'chair', 'for', 'a', 'king', 'to', 'sit', 'upon', 'or', 'a', 'queen']","['chair', 'king', 'sit', 'upon', 'queen']","['chair', 'king', 'sit', 'upon', 'queen']", chair king sit upon queen,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0007643312101910828,0.0011069451883592217,0.0003278688524590164,0.001014584654407102
2230,5/29/2011,Season 1,Episode 7,You Win or You Die,daenerys targaryen,Can't you help me make him understand?,House Targaryen, cannot you help me make him understand,7,"['cannot', 'you', 'help', 'me', 'make', 'him', 'understand']","['cannot', 'help', 'make', 'understand']","['cannot', 'help', 'make', 'understand']", cannot help make understand,"{'neg': 0.429, 'neu': 0.571, 'pos': 0.0, 'compound': -0.3089}",-0.3089,,0.00043427909669947886,0.001294411712194251,0.0009562841530054645,0.0004755865567533291
2231,5/29/2011,Season 1,Episode 7,You Win or You Die,jorah mormont,"The Dothraki do things in their own time, for their own reasons.",House Mormont, the dothraki do things in their own time for their own reasons,12,"['the', 'dothraki', 'do', 'things', 'in', 'their', 'own', 'time', 'for', 'their', 'own', 'reasons']","['dothraki', 'things', 'time', 'reasons']","['dothraki', 'thing', 'time', 'reason']", dothraki thing time reason,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0009264620729588881,0.0007141581860382074,0.001366120218579235,0.0012682308180088776
2232,5/29/2011,Season 1,Episode 7,You Win or You Die,daenerys targaryen,"My brother was a fool, I know, but he was the rightful heir to the Seven Kingdoms.",House Targaryen, my brother was a fool i know but he was the rightful heir to the seven kingdoms,17,"['my', 'brother', 'was', 'a', 'fool', 'i', 'know', 'but', 'he', 'was', 'the', 'rightful', 'heir', 'to', 'the', 'seven', 'kingdoms']","['brother', 'fool', 'know', 'rightful', 'heir', 'seven', 'kingdoms']","['brother', 'fool', 'know', 'rightful', 'heir', 'seven', 'kingdom']", brother fool know rightful heir seven kingdom,"{'neg': 0.326, 'neu': 0.674, 'pos': 0.0, 'compound': -0.4404}",-0.4404,,0.0009430060385474398,0.0011732598770627695,0.0014051522248243562,0.00045293957786031344
2233,5/29/2011,Season 1,Episode 7,You Win or You Die,jorah mormont,"Forgive me, Khaleesi, but your ancestor Aegon the Conqueror didn't seize six of the kingdoms because they were his right.",House Mormont, forgive me khaleesi but your ancestor aegon the conqueror did not seize six of the kingdoms because they were his right,21,"['forgive', 'me', 'khaleesi', 'but', 'your', 'ancestor', 'aegon', 'the', 'conqueror', 'did', 'not', 'seize', 'six', 'of', 'the', 'kingdoms', 'because', 'they', 'were', 'his', 'right']","['forgive', 'khaleesi', 'ancestor', 'aegon', 'conqueror', 'seize', 'six', 'kingdoms', 'right']","['forgive', 'khaleesi', 'ancestor', 'aegon', 'conqueror', 'seize', 'six', 'kingdom', 'right']", forgive khaleesi ancestor aegon conqueror seize six kingdom right,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.2732}",0.2732,,0.00018014540307533937,0.00015870181911960165,0.001578627808136005,0.001127316282674558
2234,5/29/2011,Season 1,Episode 7,You Win or You Die,daenerys targaryen,And because he had dragons.,House Targaryen, and because he had dragons,5,"['and', 'because', 'he', 'had', 'dragons']",['dragons'],['dragon'], dragon,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0,0.006557377049180328,0.0019023462270133164
2235,5/29/2011,Season 1,Episode 7,You Win or You Die,jorah mormont,"Ah well, having a few dragons makes things easier.",House Mormont, ah well having a few dragons makes things easier,9,"['ah', 'well', 'having', 'a', 'few', 'dragons', 'makes', 'things', 'easier']","['ah', 'well', 'dragons', 'makes', 'things', 'easier']","['ah', 'well', 'dragon', 'make', 'thing', 'easier']", ah well dragon make thing easier,"{'neg': 0.0, 'neu': 0.449, 'pos': 0.551, 'compound': 0.5994}",0.5994,,0.0006176413819725921,0.0003570790930191037,0.0017304189435336976,0.0010568590150073982
2236,5/29/2011,Season 1,Episode 7,You Win or You Die,daenerys targaryen,You don't believe it.,House Targaryen, you do not believe it,5,"['you', 'do', 'not', 'believe', 'it']",['believe'],['believe'], believe,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0012738853503184713,0.0,0.0,0.0012682308180088776
2237,5/29/2011,Season 1,Episode 7,You Win or You Die,jorah mormont,"Have you ever seen a dragon, Khaleesi? I believe what my eyes and ears report.",House Mormont, have you ever seen a dragon khaleesi i believe what my eyes and ears report,15,"['have', 'you', 'ever', 'seen', 'a', 'dragon', 'khaleesi', 'i', 'believe', 'what', 'my', 'eyes', 'and', 'ears', 'report']","['ever', 'seen', 'dragon', 'khaleesi', 'believe', 'eyes', 'ears', 'report']","['ever', 'seen', 'dragon', 'khaleesi', 'believe', 'eye', 'ear', 'report']", ever seen dragon khaleesi believe eye ear report,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0002750434279096699,0.0,0.0031420765027322405,0.0015060240963855422
2238,5/29/2011,Season 1,Episode 7,You Win or You Die,daenerys targaryen,"Well, I'll come with you.",House Targaryen, well i will come with you,6,"['well', 'i', 'will', 'come', 'with', 'you']","['well', 'come']","['well', 'come']", well come,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.2732}",0.2732,,0.0013317892298784018,0.0020532047848598467,0.001639344262295082,0.0022194039315155357
2239,5/29/2011,Season 1,Episode 7,You Win or You Die,jorah mormont,"No no, don't trouble yourself. Enjoy the market. I'll rejoin you soon enough.",House Mormont, no no do not trouble yourself enjoy the market i will rejoin you soon enough,15,"['no', 'no', 'do', 'not', 'trouble', 'yourself', 'enjoy', 'the', 'market', 'i', 'will', 'rejoin', 'you', 'soon', 'enough']","['trouble', 'enjoy', 'market', 'rejoin', 'soon', 'enough']","['trouble', 'enjoy', 'market', 'rejoin', 'soon', 'enough']", trouble enjoy market rejoin soon enough,"{'neg': 0.273, 'neu': 0.404, 'pos': 0.323, 'compound': 0.128}",0.128,,0.0,0.0,0.0,0.0005284295075036991
2242,5/29/2011,Season 1,Episode 7,You Win or You Die,daenerys targaryen,"My son already has his name, but I'll try your summerwine.",House Targaryen, my son already has his name but i will try your summerwine,12,"['my', 'son', 'already', 'has', 'his', 'name', 'but', 'i', 'will', 'try', 'your', 'summerwine']","['son', 'already', 'name', 'try', 'summerwine']","['son', 'already', 'name', 'try', 'summerwine']", son already name try summerwine,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.00030110017371163866,0.00028566327441528294,0.0006557377049180328,0.0002536461636017755
2244,5/29/2011,Season 1,Episode 7,You Win or You Die,doreah,You have the honor of addressing Daenerys of the House Targaryen.,House Targaryen, you have the honor of addressing daenerys of the house targaryen,11,"['you', 'have', 'the', 'honor', 'of', 'addressing', 'daenerys', 'of', 'the', 'house', 'targaryen']","['honor', 'addressing', 'daenerys', 'house', 'targaryen']","['honor', 'addressing', 'daenerys', 'house', 'targaryen']", honor addressing daenerys house targaryen,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.4939}",0.4939,,0.00016213086276780544,0.0,0.0002185792349726776,0.000507292327203551
2246,5/29/2011,Season 1,Episode 7,You Win or You Die,daenerys targaryen,Rise. I'd still like to taste that wine.,House Targaryen, rise i would still like to taste that wine,9,"['rise', 'i', 'would', 'still', 'like', 'to', 'taste', 'that', 'wine']","['rise', 'would', 'still', 'like', 'taste', 'wine']","['rise', 'would', 'still', 'like', 'taste', 'wine']", rise would still like taste wine,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}",0.3612,,0.001602007334491411,0.0016961256918407426,0.0012750455373406193,0.0007398013105051785
2248,5/29/2011,Season 1,Episode 7,You Win or You Die,daenerys targaryen,"You honor me, Ser.",House Targaryen, you honor me ser,4,"['you', 'honor', 'me', 'ser']","['honor', 'ser']","['honor', 'ser']", honor ser,"{'neg': 0.0, 'neu': 0.238, 'pos': 0.762, 'compound': 0.4939}",0.4939,,0.0011580775911986102,0.0008926977325477593,0.001912568306010929,0.0012682308180088776
2250,5/29/2011,Season 1,Episode 7,You Win or You Die,rakharo,"Huh-uh, huh-uh.",House Targaryen, huhuh huhuh,2,"['huhuh', 'huhuh']","['huhuh', 'huhuh']","['huhuh', 'huhuh']", huhuh huhuh,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0,0.0,0.0
2252,5/29/2011,Season 1,Episode 7,You Win or You Die,daenerys targaryen,I hope to repay your kindness someday.,House Targaryen, i hope to repay your kindness someday,7,"['i', 'hope', 'to', 'repay', 'your', 'kindness', 'someday']","['hope', 'repay', 'kindness', 'someday']","['hope', 'repay', 'kindness', 'someday']", hope repay kindness someday,"{'neg': 0.0, 'neu': 0.253, 'pos': 0.747, 'compound': 0.7096}",0.7096,,0.0,0.0,0.0,0.0003170577045022194
2253,5/29/2011,Season 1,Episode 7,You Win or You Die,jorah mormont,Rakharo.,House Mormont, rakharo,1,['rakharo'],['rakharo'],['rakharo'], rakharo,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0,0.0,0.0
2254,5/29/2011,Season 1,Episode 7,You Win or You Die,rakharo,Huh.,House Targaryen, huh,1,['huh'],['huh'],['huh'], huh,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0,0.0,0.0
2255,5/29/2011,Season 1,Episode 7,You Win or You Die,daenerys targaryen,Is something wrong?,House Targaryen, is something wrong,3,"['is', 'something', 'wrong']","['something', 'wrong']","['something', 'wrong']", something wrong,"{'neg': 0.756, 'neu': 0.244, 'pos': 0.0, 'compound': -0.4767}",-0.4767,,0.0004053271569195136,0.0,0.0,0.0
2256,5/29/2011,Season 1,Episode 7,You Win or You Die,jorah mormont,I have a thirst. Open it.,House Mormont, i have a thirst open it,6,"['i', 'have', 'a', 'thirst', 'open', 'it']","['thirst', 'open']","['thirst', 'open']", thirst open,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0,0.0,0.0009511731135066582
2258,5/29/2011,Season 1,Episode 7,You Win or You Die,jorah mormont,Open it.,House Mormont, open it,2,"['open', 'it']",['open'],['open'], open,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0,0.0,0.0019023462270133164
2259,5/29/2011,Season 1,Episode 7,You Win or You Die,jorah mormont,Pour.,House Mormont, pour,1,['pour'],['pour'],['pour'], pour,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0,0.0,0.0
2261,5/29/2011,Season 1,Episode 7,You Win or You Die,daenerys targaryen,Do as he says.,House Targaryen, do as he says,4,"['do', 'as', 'he', 'says']",['says'],['say'], say,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0017371163867979154,0.0019639350116050706,0.003278688524590164,0.0025364616360177552
2264,5/29/2011,Season 1,Episode 7,You Win or You Die,jorah mormont,You first.,House Mormont, you first,2,"['you', 'first']",['first'],['first'], first,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0015055008685581934,0.0,0.0,0.0
2266,5/29/2011,Season 1,Episode 7,You Win or You Die,daenerys targaryen,You will drink.,House Targaryen, you will drink,3,"['you', 'will', 'drink']",['drink'],['drink'], drink,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0,0.0,0.0012682308180088776
2267,5/29/2011,Season 1,Episode 7,You Win or You Die,doreah,Khaleesi! Stop him!,House Targaryen, khaleesi stop him,3,"['khaleesi', 'stop', 'him']","['khaleesi', 'stop']","['khaleesi', 'stop']", khaleesi stop,"{'neg': 0.688, 'neu': 0.312, 'pos': 0.0, 'compound': -0.296}",-0.296,,0.0,0.0009819675058025353,0.009016393442622951,0.003804692454026633
2268,5/29/2011,Season 1,Episode 7,You Win or You Die,jorah mormont,Come.,House Mormont, come,1,['come'],['come'],['come'], come,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0011580775911986102,0.003035172290662382,0.003278688524590164,0.0025364616360177552
2269,5/29/2011,Season 1,Episode 7,You Win or You Die,jeor mormont,Here you begin anew.,House Mormont, here you begin anew,4,"['here', 'you', 'begin', 'anew']","['begin', 'anew']","['begin', 'anew']", begin anew,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.0,0.0,0.0,0.0
2270,5/29/2011,Season 1,Episode 7,You Win or You Die,jon snow,"I do, my lord.",House Stark, i do my lord,4,"['i', 'do', 'my', 'lord']",['lord'],['lord'], lord,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,0.004632310364794441,0.006248884127834315,0.0,0.0
2271,5/29/2011,Season 1,Episode 7,You Win or You Die,jeor mormont,You'll want to take your vow before a heart tree as your Uncle did.,House Mormont, you will want to take your vow before a heart tree as your uncle did,15,"['you', 'will', 'want', 'to', 'take', 'your', 'vow', 'before', 'a', 'heart', 'tree', 'as', 'your', 'uncle', 'did']","['want', 'take', 'vow', 'heart', 'tree', 'uncle']","['want', 'take', 'vow', 'heart', 'tree', 'uncle']", want take vow heart tree uncle,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.0772}",0.0772,,0.0005211349160393746,0.001160507052312087,0.0018214936247723135,0.0009511731135066582
2272,5/29/2011,Season 1,Episode 7,You Win or You Die,jon snow,"Yes, my lord.",House Stark, yes my lord,3,"['yes', 'my', 'lord']","['yes', 'lord']","['yes', 'lord']", yes lord,"{'neg': 0.0, 'neu': 0.27, 'pos': 0.73, 'compound': 0.4019}",0.4019,,0.003300521134916039,0.0038386002499553647,0.001366120218579235,0.0
2273,5/29/2011,Season 1,Episode 7,You Win or You Die,jeor mormont,"You'll find a Weirwood a mile North of the Wall. And your old Gods too, maybe.",House Mormont, you will find a weirwood a mile north of the wall and your old gods too maybe,17,"['you', 'will', 'find', 'a', 'weirwood', 'a', 'mile', 'north', 'of', 'the', 'wall', 'and', 'your', 'old', 'gods', 'too', 'maybe']","['find', 'weirwood', 'mile', 'north', 'wall', 'old', 'gods', 'maybe']","['find', 'weirwood', 'mile', 'north', 'wall', 'old', 'god', 'maybe']", find weirwood mile north wall old god maybe,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.2732}",0.2732,,0.00023161551823972203,0.0001562221031958579,0.0,0.0005548509828788839
2275,5/29/2011,Season 1,Episode 7,You Win or You Die,jeor mormont,Does house Tarly keep the old Gods?,House Mormont, does house tarly keep the old gods,7,"['does', 'house', 'tarly', 'keep', 'the', 'old', 'gods']","['house', 'tarly', 'keep', 'old', 'gods']","['house', 'tarly', 'keep', 'old', 'god']", house tarly keep old god,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.2732}",0.2732,,0.0,0.0,0.0002185792349726776,0.0
